scenario_idx,R_cumul_SPX_final
579,0.8171759843826294
580,1.785315752029419
581,0.5345089435577393
582,-0.18011164665222168
583,0.3600078821182251
584,1.6394174098968506
585,0.22942709922790527
586,-0.21568048000335693
587,-0.22029423713684082
588,-0.24303126335144043
589,0.9532312154769897
590,0.059679388999938965
591,0.46298205852508545
592,0.3911309242248535
593,-0.0696481466293335
594,1.2640595436096191
595,0.438693642616272
596,0.21829092502593994
597,0.49627697467803955
598,0.4702380895614624
599,-0.05017584562301636
600,0.7796317338943481
601,0.43400847911834717
602,-0.5015918016433716
603,0.2830139398574829
604,0.35466814041137695
605,0.03118276596069336
606,2.1341443061828613
607,0.17469465732574463
608,0.35197436809539795
609,2.1212217807769775
610,-0.07091522216796875
611,0.7542157173156738
612,0.632079005241394
613,1.1903691291809082
614,-0.5081780552864075
615,1.5736758708953857
616,0.09862017631530762
617,4.269351005554199
618,-0.5675321221351624
619,-0.0012993812561035156
620,0.46203315258026123
621,-0.44841891527175903
622,0.6132349967956543
623,1.102238655090332
624,0.3515368700027466
625,0.5755771398544312
626,2.202563762664795
627,-0.2636783719062805
628,0.7095409631729126
629,0.10853767395019531
630,2.5183019638061523
631,-0.03933453559875488
632,-0.3406863212585449
633,-0.473837673664093
634,0.07815563678741455
635,0.6426684856414795
636,3.97044038772583
637,-0.1633594036102295
638,1.1031959056854248
639,0.7948611974716187
640,-0.4802722930908203
641,0.31060028076171875
642,0.008696436882019043
643,0.2010951042175293
644,0.21464502811431885
645,0.5773069858551025
646,0.909629225730896
647,0.44173121452331543
648,0.8476951122283936
649,0.511162281036377
650,0.6629449129104614
651,0.9945583343505859
652,0.6868759393692017
653,0.1481308937072754
654,0.7410664558410645
655,0.5641559362411499
656,1.4429540634155273
657,-0.26031166315078735
658,-0.21422970294952393
659,0.3119540214538574
660,-0.06234610080718994
661,0.45354175567626953
662,0.8449041843414307
663,0.40370404720306396
664,0.6623865365982056
665,0.22449088096618652
666,-0.031269073486328125
667,0.37069523334503174
668,-0.061470985412597656
669,0.04519057273864746
670,0.3737978935241699
671,1.293461799621582
672,0.27469754219055176
673,-0.6174637079238892
674,0.14355862140655518
675,0.859620213508606
676,0.5016595125198364
677,-0.5998502969741821
678,0.13554799556732178
679,0.5397530794143677
680,1.2636938095092773
681,-0.14969831705093384
682,0.2853102684020996
683,0.5818606615066528
684,3.02573823928833
685,0.17534089088439941
686,-0.4622696042060852
687,1.1953065395355225
688,0.8344783782958984
689,0.6071711778640747
690,1.23014235496521
691,0.8158073425292969
692,0.9282369613647461
693,0.46133244037628174
694,-0.4497477412223816
695,0.20116794109344482
696,0.33667945861816406
697,0.7617841958999634
698,-0.3729614019393921
699,0.31387245655059814
700,0.8709843158721924
701,0.8993064165115356
702,1.5932676792144775
703,0.32625889778137207
704,0.6890593767166138
705,0.6188198328018188
706,1.598071575164795
707,-0.34825819730758667
708,0.08008337020874023
709,0.33665990829467773
710,-0.06880885362625122
711,0.7598224878311157
712,-0.019897401332855225
713,1.9805035591125488
714,0.53355872631073
715,0.08946776390075684
716,-0.07934367656707764
717,0.10812270641326904
718,0.7976261377334595
719,-0.5762526988983154
