grupo,id,corr
candidato,673,0.0014769389206891416
candidato,674,-0.0325956399904832
candidato,675,-0.050679833645027844
candidato,676,-0.03512558611993789
candidato,677,0.0561741204826816
candidato,678,-0.10536383782351916
candidato,679,-0.12056956153149027
candidato,680,-0.084993550858787
candidato,681,0.007327435690816113
candidato,682,0.01010626526034895
candidato,683,-0.01913772595508803
candidato,684,0.07302790849160315
candidato,685,0.04434465972298097
candidato,686,0.08529985343423215
candidato,687,-0.09648988918932415
candidato,688,-0.04507835765658097
candidato,689,-0.04308309097808907
candidato,690,-0.05408713098209066
candidato,691,-0.15364551682341773
candidato,692,-0.02001076746248043
candidato,693,0.0036165886146087615
candidato,694,0.0016843767338889032
candidato,695,0.0019188450390305325
candidato,696,0.02761648187360343
candidato,697,-0.006873857269031315
candidato,698,-0.0025583764642339107
candidato,699,0.03396007015142643
candidato,700,0.07291367939205827
candidato,701,0.056335879656339655
candidato,702,-0.11983383444886742
candidato,703,-0.06439453171413724
candidato,704,0.11535986593845034
candidato,705,-0.060445588522834194
candidato,706,-0.11121433486556667
candidato,707,-0.024434304096219467
candidato,708,0.14914255971355572
candidato,709,-0.10622277349679803
candidato,710,-0.07487671926995121
candidato,711,-0.02010622792220764
candidato,712,-0.021101460475948398
candidato,713,0.00937390609579757
candidato,714,-0.05542888736588235
candidato,715,0.2528590518686751
candidato,716,-0.06445283938241078
candidato,717,-0.0213284290727814
candidato,718,0.04361918991978344
candidato,719,0.027495539071456018
candidato,720,0.12794224222007128
candidato,721,-0.014492143631674234
candidato,722,0.03583187407591223
candidato,723,0.015126842515746962
candidato,724,-0.032489545712699255
candidato,725,-0.06911162073052057
candidato,726,0.054976507527097644
candidato,727,-0.13069818024169746
candidato,728,0.22396609832140518
candidato,729,-0.07153306505987328
candidato,730,0.053449431069989485
candidato,731,-0.03325726088948964
candidato,732,0.05614977280809278
candidato,733,-0.0656705468212104
candidato,734,0.0014073236806500854
candidato,735,-0.02649333446533218
candidato,736,0.02549795771173812
candidato,737,-0.066779630213483
candidato,738,0.00617947006348569
candidato,739,-0.09914475391250502
candidato,740,0.09945489905946478
candidato,741,-0.18262411912190557
candidato,742,-0.0010622394895010074
candidato,743,0.07687878115654784
candidato,744,0.0870863352203561
candidato,745,0.13891069291927804
candidato,746,-0.24199260663672084
candidato,747,-0.09887959117258444
candidato,748,0.02306052148616023
candidato,749,-0.022413550437933603
candidato,750,0.09241617603546283
candidato,751,0.015191999047316784
candidato,752,0.16813952026913437
candidato,753,0.11231845629450735
candidato,754,0.1194120240130358
candidato,755,-0.11148676973619083
candidato,756,0.004435882772194047
candidato,757,0.1116356740452374
candidato,758,0.14148386809433175
candidato,759,-0.04692675342547432
candidato,760,-0.009440747404595166
candidato,761,0.016810151553471587
candidato,762,-0.11552231267073292
candidato,763,0.11068794129890362
candidato,764,-0.04939603426947661
candidato,765,0.052541875840502864
candidato,766,-0.04114716857699814
candidato,767,0.045792974542096444
candidato,768,0.05423644729437961
candidato,769,0.032081411982697684
candidato,770,-0.13636264230536818
candidato,771,-0.0704005774379472
candidato,772,0.20756591278492023
candidato,773,0.022204055231374083
candidato,774,0.0014944796660031066
candidato,775,-0.06877297440909809
candidato,776,0.13217478277344272
candidato,777,0.07461189795129952
candidato,778,0.09712773140702122
candidato,779,0.029062514137217735
candidato,780,0.09108504240647816
candidato,781,-0.018639001185352055
candidato,782,0.025656855567770847
candidato,783,0.04096369459220607
candidato,784,-0.09045269089975064
candidato,785,-0.02465072561707721
candidato,786,-0.0758258959257111
candidato,787,-0.007196717293267512
candidato,788,-0.20041728370406733
candidato,789,0.00905958900453851
candidato,790,-0.05304803767128496
candidato,791,0.05488662222880927
candidato,792,-0.006567032174475828
candidato,793,-0.010802698903359881
candidato,794,0.1753085074947901
candidato,795,-0.029014704311604973
candidato,796,-0.11420617205374979
candidato,797,0.010733227052725513
candidato,798,0.04308359352
candidato,799,0.09037676935661468
candidato,800,-0.09801933843086917
candidato,801,-0.003744555355475962
candidato,802,-0.042442085493595676
candidato,803,-0.10510900060187495
candidato,804,-0.02318395273749533
candidato,805,0.010016910013669396
candidato,806,-0.05630658874652449
candidato,807,-0.0851160906194278
candidato,808,-0.04012955166402904
candidato,809,0.18125043828552542
candidato,810,0.022283741871725618
candidato,811,-0.029081745023880005
candidato,812,0.057968475096164866
candidato,813,-0.13451412949696118
candidato,814,-0.04982163063400645
candidato,815,0.05561588888367979
candidato,816,0.09491439385763742
candidato,817,-0.02067922957165782
candidato,818,0.03773244351380007
candidato,819,0.035740614395622775
candidato,820,0.0037888448225574605
candidato,821,-0.03081224124026711
candidato,822,-0.05325301635925574
candidato,823,-0.01845043034395609
candidato,824,0.025209713177588203
candidato,825,-0.02366482638806002
candidato,826,0.08414722148061521
candidato,827,-0.040031355879252224
candidato,828,-0.06167014851824135
candidato,829,-0.03929080837004327
candidato,830,-0.03796625363087688
candidato,831,0.06966297101404469
candidato,832,-0.04230172321904844
candidato,833,0.1343169756269671
candidato,834,0.05141784692345691
candidato,835,0.04620531556006351
candidato,836,-0.03959866444690769
candidato,837,0.06463932415634809
candidato,838,-0.12728652061059406
candidato,839,-0.05192604059857938
candidato,840,0.10696006228828162
candidato,841,-0.06775333546631687
candidato,842,-0.028302560794136546
candidato,843,-0.026425586305844767
candidato,844,0.08663766558143167
candidato,845,-0.024438351828995335
candidato,846,-0.08040184932119714
candidato,847,-0.021540901203966976
candidato,848,-0.01730912077261674
candidato,849,0.10137715606641648
candidato,850,0.08019893512279384
candidato,851,0.0025582661086377525
candidato,852,-0.003996987541111262
candidato,853,-0.01397628809317135
candidato,854,-0.0954184198109316
candidato,855,-0.03572930830986159
candidato,856,-0.016672171968725825
candidato,857,0.004840549920265695
candidato,858,-0.005218951418540625
candidato,859,0.06301358858108375
candidato,860,-0.11718677482161445
candidato,861,0.035940211220156185
candidato,862,-0.0962079487616681
candidato,863,0.03902728015329537
candidato,864,0.03261128370406185
candidato,865,0.02407555654727027
candidato,866,0.00781994546211638
candidato,867,-0.02392426233223183
candidato,868,-0.059613589751102945
candidato,869,-0.026014113837123664
candidato,870,-0.018517268844621498
candidato,871,0.06572697011041503
candidato,872,0.02913590370531449
candidato,873,0.018633360251291135
candidato,874,0.035928572274672395
candidato,875,-0.06960666384477118
candidato,876,0.04215561373733986
candidato,877,0.10561917837799172
candidato,878,-0.020053908037340033
candidato,879,-0.08951059844701502
candidato,880,-0.11109800131261169
candidato,881,0.004882551277386899
candidato,882,0.05023780869798426
candidato,883,-0.003236438226989571
candidato,884,0.10307710149855276
candidato,885,0.08178205827795404
candidato,886,0.026712863147644674
candidato,887,0.04215188485095727
candidato,888,0.005729193471026043
candidato,889,0.04380382023775952
candidato,890,-0.014953487363163693
candidato,891,0.01151670220048912
candidato,892,0.08929434036081124
candidato,893,-0.12399080345394028
candidato,894,0.06369974663061502
candidato,895,0.03020816074122961
